"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta111",26632,30867,581598,188000,26211,101941,1046,769636085,3,2.48145
"ta112",27263,26931,570560,184323,26677,181389,1934,1015056469,3,2.524
"ta113",26859,25853,583732,195016,26505,370206,3627,3254911032,3,2.49531
"ta114",26992,29832,544316,192844,26546,448844,4945,2934273403,3,2.50377
"ta115",26741,28621,519754,170710,26415,270623,2871,1175178334,3,2.49069
"ta116",27056,27370,540520,177704,26540,354573,3969,3973298923,3,2.51715
"ta117",26731,28301,550296,192036,26477,301700,3309,1675783351,3,2.48488
"ta118",26968,28532,562225,182216,26646,86874,1083,1587131552,3,2.51214
"ta119",26555,29637,508423,162276,26105,498387,5881,3988273762,3,2.4806
"ta120",26818,27728,578978,204824,26555,352871,3777,3489537394,3,2.49758
"ta001",1290,3,246283,186404,1278,802,0,71449068,3,2.5765
"ta002",1366,1,218531,158137,1358,466,0,2846461933,3,2.598
"ta003",1098,1,210024,88946,1073,2848,0,1958937319,3,2.3025
"ta004",1311,1,224896,104237,1293,187,0,3871297980,3,2.818
"ta005",1261,1,238559,157509,1231,156364,9,3608840387,3,2.484
"ta006",1228,1,218465,90161,1193,6278,0,3080817547,3,2.5275
"ta007",1273,1,212527,137760,1239,1893,0,2221309732,3,2.474
"ta008",1211,1,227281,110339,1199,5205,0,376999794,3,2.6155
"ta009",1273,1,248173,102309,1210,667,0,2399555461,3,2.621
"ta010",1151,1,238968,113173,1103,1822,0,1604762085,3,2.3885
"ta011",1622,2,430116,168426,1560,26908,3,1660009494,3,2.58225
"ta012",1721,2,438383,164144,1644,96807,12,541052670,3,2.7145
"ta013",1558,2,461374,142716,1468,172995,22,557878094,3,2.469
"ta014",1386,2,425114,171626,1366,214727,30,4192240017,3,2.2325
"ta015",1497,2,432521,173374,1393,322148,44,1046870897,3,2.36475
"ta016",1444,2,445893,144870,1369,5009,0,560455516,3,2.285
"ta017",1506,2,461073,176734,1427,124498,16,4191086023,3,2.34425
"ta018",1593,2,480290,179805,1527,1177,0,734532210,3,2.4755
"ta019",1621,2,410661,203069,1586,70163,10,3662162380,3,2.5085
"ta020",1648,2,478757,160392,1559,138536,18,1320329947,3,2.632
"ta021",2352,5,856696,296199,2239,194666,55,631588431,3,2.53412
"ta022",2155,5,755919,288558,2053,249740,81,1754569875,3,2.3465
"ta023",2386,5,745416,284063,2236,207243,66,2806637588,3,2.54038
"ta024",2259,5,816136,360608,2178,8968,2,3484912176,3,2.46675
"ta025",2360,5,798195,244040,2245,444490,133,2884497743,3,2.55837
"ta026",2278,5,798260,208220,2160,361933,107,1710131169,3,2.46263
"ta027",2391,5,704520,219108,2220,13927,4,2428441354,3,2.512
"ta028",2286,5,798252,300003,2153,152406,48,2844129137,3,2.46962
"ta029",2353,5,677866,249658,2184,619618,218,1462482803,3,2.52513
"ta030",2248,5,764348,243903,2132,269133,84,1698703340,3,2.41725
"ta031",2729,4,214653,148093,2724,1949,0,4106718186,3,2.4154
"ta032",2848,4,214566,119960,2834,74473,12,1738794501,3,2.6098
"ta033",2628,4,228133,113504,2612,62039,10,1332780910,3,2.398
"ta034",2767,4,206626,108329,2751,8,0,314010352,3,2.5646
"ta035",2854,4,214904,139997,2853,135505,24,598194037,3,2.5452
"ta036",2827,4,242637,122685,2825,854,0,2744641116,3,2.6008
"ta037",2747,4,205412,93433,2716,13211,2,3331184463,3,2.4648
"ta038",2691,4,242285,123337,2683,17,0,2094327866,3,2.4786
"ta039",2571,4,235153,112663,2545,67035,10,3727963141,3,2.3244
