"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta076",6591,2,50139,14997,5316,49721,29,3276944706,3,2.37285
"ta077",6765,2,55144,21712,5597,43533,23,593625847,3,2.4515
"ta078",6517,2,49109,13971,5642,16588,9,1489261398,3,2.49255
"ta079",6859,2,46315,16178,5903,4606,3,2151258990,3,2.5698
"ta080",6930,2,46688,18729,5848,2107,1,1571256812,3,2.549
"ta081",7840,3,56005,13226,6285,20905,21,2631803103,3,2.46915
"ta082",7591,3,53517,17301,6270,52267,58,1294343012,3,2.4962
"ta083",7755,3,51652,15741,6341,18237,21,1589349487,3,2.48018
"ta084",7885,3,49541,14686,6338,5030,5,3239289157,3,2.4637
"ta085",7729,3,58350,17701,6399,51978,53,3591306148,3,2.48097
"ta086",8072,3,59919,17507,6437,34696,35,1451726234,3,2.4825
"ta087",8033,3,56903,19280,6390,49147,51,4186506800,3,2.50242
"ta088",8138,3,59418,16441,6510,35344,35,4231754356,3,2.54608
"ta089",7907,3,57997,15482,6365,38793,40,3512880115,3,2.4991
"ta090",8099,4,56588,17926,6528,54929,58,3611334846,3,2.5166
"ta091",12193,3,44700,20361,10872,41759,56,1666962404,3,2.5101
"ta092",12796,3,42841,10709,10508,34624,48,1974335106,3,2.48125
"ta093",12556,3,45750,15767,10970,6407,8,651012178,3,2.52895
"ta094",12198,3,36659,20766,10871,26339,43,4129851170,3,2.50428
"ta095",12110,3,45136,12025,10524,18567,24,1854468638,3,2.49777
"ta096",12116,4,49700,15418,10358,35184,42,3065273391,3,2.43407
"ta097",12848,3,45329,17944,10871,4109,6,909700833,3,2.55098
"ta098",12294,3,43822,15122,10789,2972,4,146419848,3,2.52832
"ta099",12010,3,50717,14962,10438,19274,23,2488046208,3,2.48188
"ta100",12274,3,45556,14808,10685,9983,13,3439873905,3,2.50645
"ta101",13576,6,46368,11489,11321,32236,83,1340953045,3,2.44782
"ta102",13628,6,59435,15389,11400,33680,69,1035017686,3,2.50224
"ta103",14152,6,46114,12269,11488,31986,83,1537844441,3,2.51273
"ta104",13479,6,51524,12192,11450,45461,105,1765502284,3,2.50214
"ta105",13686,6,47675,10988,11401,40619,102,2581352571,3,2.47525
"ta106",13917,6,57586,13913,11347,31753,66,363034043,3,2.50228
"ta107",13836,6,54717,14803,11524,44104,97,1178198506,3,2.51782
"ta108",13855,5,49118,12142,11494,47766,116,3709540494,3,2.49613
"ta109",13409,6,55470,14174,11354,29256,64,1356828989,3,2.49721
"ta110",14101,6,61399,17103,11490,48189,94,4211782504,3,2.49582
"ta111",30121,14,40244,9346,26334,40202,299,3550724078,3,2.48145
"ta112",31202,15,39510,8780,26793,33200,251,84746899,3,2.524
"ta113",30447,14,34366,8230,26626,33944,296,1680063454,3,2.49531
"ta114",30355,15,37645,8913,26693,36204,288,318571108,3,2.50377
"ta115",30099,14,36818,8329,26488,21312,177,61768950,3,2.49069
"ta116",30946,14,37559,7997,26677,29885,240,4122870673,3,2.51715
"ta117",30792,14,35182,8353,26568,23545,202,1530087134,3,2.48488
"ta118",31034,14,35342,7962,26792,32868,278,518979046,3,2.51214
"ta119",30634,14,41238,9156,26281,37625,272,728243040,3,2.4806
"ta120",30148,14,41838,9945,26715,33980,246,540583291,3,2.49758
"ta001",1448,2,63435,46995,1278,16538,0,3135915727,3,2.5765
"ta002",1545,2,54313,38051,1358,2121,0,395467365,3,2.598
"ta003",1597,1,62911,23968,1073,2614,0,893267620,3,2.3025
"ta004",1754,1,63711,27722,1293,518,0,1443514815,3,2.818
"ta005",1431,1,55346,35341,1235,5894,0,753066391,3,2.484
"ta006",1616,1,54514,20562,1193,9158,0,2075229457,3,2.5275
"ta007",1528,1,50512,32768,1239,50340,2,1949883755,3,2.474
"ta008",1428,1,63460,28368,1199,13122,0,19369674,3,2.6155
"ta009",1468,1,60017,23249,1210,5232,0,4238998860,3,2.621
"ta010",1404,1,63543,27619,1103,979,0,2052520162,3,2.3885
"ta011",2004,1,59261,20894,1560,1417,0,263374632,3,2.58225
"ta012",2104,1,62638,20431,1652,16122,1,2523711367,3,2.7145
"ta013",1812,1,60693,17261,1477,31436,3,1968366839,3,2.469
"ta014",1726,1,55567,20439,1368,37630,4,1823942144,3,2.2325
"ta015",1944,1,62007,21175,1395,39535,3,111580769,3,2.36475
"ta016",1877,1,59701,16982,1369,11701,1,1997759645,3,2.285
"ta017",1935,1,59382,22292,1436,2678,0,947115160,3,2.34425
"ta018",2044,1,63593,19822,1527,8375,0,3161618630,3,2.4755
"ta019",1978,1,48009,22879,1586,4862,0,2738027704,3,2.5085
"ta020",2051,1,67333,18975,1559,21443,1,3769197527,3,2.632
"ta021",2770,1,51484,13732,2257,50434,11,765892533,3,2.53412
"ta022",2543,1,40571,13214,2066,39567,11,3433793253,3,2.3465
"ta023",2625,1,45114,12790,2263,3103,0,3992091116,3,2.54038
"ta024",2800,1,52017,19979,2187,28363,6,693966945,3,2.46675
"ta025",2829,1,52082,13979,2265,3553,0,3236903549,3,2.55837
"ta026",2597,1,50089,13090,2177,35888,8,934767636,3,2.46263
"ta027",2723,1,47279,13470,2233,46761,11,1115984276,3,2.512
"ta028",2697,1,43741,14454,2166,41355,11,274676805,3,2.46962
"ta029",2713,1,43336,19156,2214,24164,6,1966993349,3,2.52513
"ta030",2830,1,51515,16786,2138,1014,0,3203926522,3,2.41725
"ta031",3095,1,58449,35699,2724,276,0,1216061026,3,2.4154
"ta032",3515,1,53655,27702,2834,5960,0,3268166944,3,2.6098
"ta033",2900,1,54671,23784,2612,33873,4,1386999304,3,2.398
"ta034",3073,1,60501,27811,2751,5839,0,1351381104,3,2.5646
"ta035",3071,1,56772,34258,2854,34,0,2434619873,3,2.5452
"ta036",3195,1,54593,24499,2825,370,0,2947893090,3,2.6008
"ta037",3450,1,55605,23363,2716,2375,0,2656878459,3,2.4648
"ta038",3140,1,60807,26651,2683,319,0,984035343,3,2.4786
"ta039",2930,1,54283,23621,2547,18701,2,1118402531,3,2.3244
"ta040",3188,1,54189,31290,2776,195,0,3366402510,3,2.5636
"ta041",3754,1,60934,19729,3028,23298,5,2299914574,3,2.51
"ta042",3685,1,59982,18367,2896,55110,13,1874735701,3,2.4236
"ta043",3612,1,57799,20074,2855,28148,7,1351823808,3,2.4007
"ta044",3669,1,61857,19942,3064,27547,6,2748632941,3,2.5281
"ta045",3741,1,60664,16878,2998,45160,11,3549912377,3,2.5391
"ta046",3736,1,59336,20059,3016,24184,6,2389059186,3,2.509
