"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta053",3859,41,43664,13295,3660,41361,28,2327894617,3,2.42175
"ta054",3902,42,46069,17007,3724,38456,25,2290605102,3,2.465
"ta055",3794,39,45472,15520,3629,5105,3,572013707,3,2.45705
"ta056",3866,39,48429,19728,3714,36017,22,3413319166,3,2.4515
"ta057",3891,36,45116,13891,3703,38542,25,708193495,3,2.48365
"ta058",3902,41,44703,13523,3687,27202,18,1210687312,3,2.46245
"ta059",3909,40,43330,14548,3730,14411,10,2424532963,3,2.49715
"ta060",4000,38,47389,15226,3755,39429,25,2394882099,3,2.5301
"ta061",5504,21,44963,32648,5493,232,0,3098499479,3,2.5797
"ta062",5291,21,39374,21366,5257,27688,10,325957537,3,2.5182
"ta063",5193,22,40718,20009,5175,650,0,4215331875,3,2.4735
"ta064",5025,21,39676,20990,4996,1933,0,217306409,3,2.4028
"ta065",5255,22,43773,25679,5247,1944,0,502176313,3,2.5098
"ta066",5139,22,40182,27914,5135,3263,1,3484291909,3,2.451
"ta067",5245,21,43916,21965,5232,4511,1,1636362151,3,2.4749
"ta068",5101,21,39702,18293,5083,429,0,1714626199,3,2.4339
"ta069",5454,21,41219,26829,5442,22324,7,4118978339,3,2.5839
"ta070",5346,21,39740,22702,5318,1887,0,4040062117,3,2.5583
"ta071",5861,70,37605,14357,5781,7844,6,2528300112,3,2.59555
"ta072",5441,68,40022,15562,5380,3614,2,456920144,3,2.42175
"ta073",5758,71,38517,16545,5681,1073,0,3980563308,3,2.50985
"ta074",5947,67,39227,13712,5817,20957,15,1196408852,3,2.6319
"ta075",5575,70,40335,13138,5488,18083,14,590922520,3,2.48515
"ta076",5340,67,39763,15469,5317,1466,1,1187919427,3,2.37285
"ta077",5692,70,42105,21884,5611,4977,3,2974701920,3,2.4515
"ta078",5694,64,38775,13864,5636,2858,2,852183865,3,2.49255
"ta079",5965,75,37103,15451,5894,6900,5,639094129,3,2.5698
"ta080",5865,72,35876,18004,5845,7926,7,1140108333,3,2.549
"ta081",6547,240,41720,12695,6259,38301,55,1461033109,3,2.46915
"ta082",6531,241,39796,13673,6266,21944,33,247258570,3,2.4962
"ta083",6573,234,38831,13907,6313,8248,13,76363378,3,2.48018
"ta084",6534,253,36562,12441,6312,18135,30,4187992085,3,2.4637
"ta085",6629,259,38666,14904,6427,6953,11,571966607,3,2.48097
"ta086",6702,250,37208,12344,6444,6383,10,2332220469,3,2.4825
"ta087",6570,254,38767,13225,6347,33163,52,3581446858,3,2.50242
"ta088",6749,265,41661,13043,6484,22057,32,158024859,3,2.54608
"ta089",6614,267,40947,13181,6319,38712,57,2710018598,3,2.4991
"ta090",6652,238,42547,15343,6475,17963,25,3984071315,3,2.5166
"ta091",10940,521,32961,18955,10879,12943,24,1951404750,3,2.5101
"ta092",10723,505,33705,10070,10519,8362,15,2657498474,3,2.48125
"ta093",11022,503,37473,15242,10923,12770,20,11945842,3,2.52895
"ta094",10920,528,31291,20661,10871,14930,29,2988569386,3,2.50428
"ta095",10639,459,38218,13545,10499,23504,36,2693817772,3,2.49777
"ta096",10417,503,34469,14258,10359,2405,4,1958045611,3,2.43407
"ta097",10922,468,36674,18856,10868,26050,42,2240487765,3,2.55098
"ta098",10839,463,35297,16616,10786,23533,39,2769713737,3,2.52832
"ta099",10508,491,35598,14329,10419,15324,27,4194540770,3,2.48188
"ta100",10846,518,35367,15448,10685,7083,13,572231384,3,2.50645
"ta101",11637,1680,34485,11137,11336,16810,58,1481798065,3,2.44782
"ta102",11660,1899,34438,10008,11342,33458,116,610135443,3,2.50224
"ta103",11724,1709,36858,12419,11457,17391,58,3969222773,3,2.51273
"ta104",11752,1681,36475,12335,11384,27861,93,722538961,3,2.50214
"ta105",11601,1773,36085,12440,11360,21384,72,968258991,3,2.47525
"ta106",11611,1858,34318,11682,11349,18089,65,1019565631,3,2.50228
"ta107",11740,1933,32146,10795,11452,18561,71,1839619555,3,2.51782
"ta108",11831,1712,36491,12136,11466,25357,82,3685057978,3,2.49613
"ta109",11619,1701,37304,11802,11333,32471,104,3557046264,3,2.49721
"ta110",11805,1765,38707,13323,11489,34257,105,2952656443,3,2.49582
"ta111",26632,27430,26435,8059,26250,24073,272,3507556685,3,2.48145
"ta112",27263,30083,22335,7275,26789,19084,261,602384278,3,2.524
"ta113",26859,25778,26854,8882,26574,20936,239,2288411136,3,2.49531
"ta114",26992,30847,22136,8355,26639,21989,298,47320418,3,2.50377
"ta115",26741,27170,25099,8728,26477,25057,299,1196105172,3,2.49069
"ta116",27056,30361,21830,6686,26581,13742,203,988185707,3,2.51715
"ta117",26731,26730,25425,9110,26483,22418,267,382029533,3,2.48488
"ta118",26968,27556,26996,8725,26673,15506,183,2074050968,3,2.51214
"ta119",26555,30434,22376,7450,26189,19684,270,850196846,3,2.4806
"ta120",26818,31135,22926,7670,26590,7899,127,1209551840,3,2.49758
"ta001",1290,3,48047,36376,1278,283,0,120684119,3,2.5765
"ta002",1366,3,46223,33338,1358,3291,0,617110398,3,2.598
"ta003",1098,3,45198,18645,1073,12019,0,3110485368,3,2.3025
"ta004",1311,1,42416,19428,1293,4850,0,511575244,3,2.818
"ta005",1261,1,42374,27710,1235,1572,0,3846869444,3,2.484
"ta006",1228,1,40822,17751,1193,5378,0,2360370163,3,2.5275
"ta007",1273,1,40195,22040,1239,115,0,2508234318,3,2.474
"ta008",1211,1,42727,20497,1199,633,0,3833579690,3,2.6155
"ta009",1273,1,42602,17581,1210,273,0,3672334018,3,2.621
"ta010",1151,1,42727,20336,1103,3063,0,1448184997,3,2.3885
"ta011",1622,2,35140,15172,1571,3236,0,2760706131,3,2.58225
"ta012",1721,2,42172,15091,1645,21282,3,429834165,3,2.7145
"ta013",1558,2,41669,14047,1473,32559,4,1675518802,3,2.469
"ta014",1386,2,41564,18227,1372,1515,0,2664594533,3,2.2325
"ta015",1497,2,42036,16780,1403,41427,5,1053590515,3,2.36475
"ta016",1444,2,43007,13964,1369,24937,3,1160800233,3,2.285
"ta017",1506,2,41878,16725,1436,372,0,2811387028,3,2.34425
"ta018",1593,2,44136,16099,1527,4808,0,489357606,3,2.4755
